geneID,transcriptID,protID
ENSG00000004059,ENST00000000233,sp|P84085|ARF5_HUMAN
ENSG00000273703,ENST00000621112,sp|Q99879|H2B1M_HUMAN
ENSG00000277632,ENST00000613922,sp|P10147|CCL3_HUMAN
ENSG00000274752,ENST00000620569,sp|P01733|TVBL3_HUMAN
ENSG00000152207,ENST00000614739,sp|Q9NS75|CLTR2_HUMAN
ENSG00000269713,ENST00000615421,sp|P0DPF3|NBPF9_HUMAN
ENSG00000102078,ENST00000612248,sp|O95258|UCP5_HUMAN
ENSG00000277058,ENST00000617807,sp|B7ZW38|HNRC3_HUMAN
ENSG00000275152,ENST00000611905,sp|O15467|CCL16_HUMAN
ENSG00000277443,ENST00000612661,sp|P29966|MARCS_HUMAN
ENSG00000273559,ENST00000614790,sp|Q9NXE8|CWC25_HUMAN
ENSG00000100578,ENST00000619416,sp|Q9BVV6|TALD3_HUMAN
ENSG00000102977,ENST00000620761,sp|Q96AP0|ACD_HUMAN
ENSG00000125885,ENST00000610722,sp|Q9UJA3|MCM8_HUMAN
ENSG00000278311,ENST00000613102,sp|Q9H3C7|GGNB2_HUMAN
ENSG00000085563,ENST00000622132,sp|P08183|MDR1_HUMAN
ENSG00000205089,ENST00000614847,sp|Q6ZMN8|CCNI2_HUMAN
ENSG00000276547,ENST00000617380,sp|Q9Y5G0|PCDGH_HUMAN
ENSG00000103148,ENST00000611875,sp|Q12980|NPRL3_HUMAN
ENSG00000275063,ENST00000618003,sp|P0DP08|HVD82_HUMAN
ENSG00000171943,ENST00000367123,sp|P0DJJ0|SRG2C_HUMAN
ENSG00000005206,ENST00000613503,sp|Q8TCT7|SPP2B_HUMAN
ENSG00000278030,ENST00000612787,sp|P04435|TVB79_HUMAN
ENSG00000144596,ENST00000621039,sp|Q9C0E4|GRIP2_HUMAN
ENSG00000214336,ENST00000428390,sp|A8MTJ6|FOXI3_HUMAN
ENSG00000274180,ENST00000611551,sp|Q8N6N6|NATD1_HUMAN
ENSG00000180155,ENST00000621401,sp|P0DP58|LYNX1_HUMAN
ENSG00000274419,ENST00000616101,sp|A0A087WVF3|TBC3D_HUMAN
ENSG00000154822,ENST00000615277,sp|Q9UPR0|PLCL2_HUMAN
ENSG00000274808,ENST00000611257,sp|A6NDS4|TBC3B_HUMAN
ENSG00000273976,ENST00000614055,sp|Q8N7Z2|GG6L1_HUMAN
ENSG00000006534,ENST00000614849,sp|P43353|AL3B1_HUMAN
ENSG00000125675,ENST00000620443,sp|P42263|GRIA3_HUMAN
ENSG00000278540,ENST00000614428,sp|Q13085|ACACA_HUMAN
ENSG00000006062,ENST00000344686,sp|Q99558|M3K14_HUMAN
ENSG00000142409,ENST00000610935,sp|Q6DD87|ZN787_HUMAN
ENSG00000138061,ENST00000610745,sp|Q16678|CP1B1_HUMAN
ENSG00000275113,ENST00000621907,sp|Q4V326|GAG2E_HUMAN
ENSG00000204815,ENST00000377540,sp|Q96NG3|ODAD4_HUMAN
ENSG00000163121,ENST00000451794,sp|Q96EH8|NEUL3_HUMAN
ENSG00000276023,ENST00000617516,sp|O95147|DUS14_HUMAN
ENSG00000110811,ENST00000290510,sp|Q8IVL6|P3H3_HUMAN
ENSG00000177839,ENST00000316105,sp|Q9Y5E1|PCDB9_HUMAN
ENSG00000268043,ENST00000617931,sp|Q5TAG4|NBPFC_HUMAN
ENSG00000139973,ENST00000568344,sp|Q17RD7|SYT16_HUMAN
ENSG00000154529,ENST00000377561,sp|Q96NU0|CNT3B_HUMAN
ENSG00000274611,ENST00000620215,sp|Q8IZP1|TBC3A_HUMAN
ENSG00000137502,ENST00000612684,sp|Q15771|RAB30_HUMAN
ENSG00000100003,ENST00000615189,sp|O76054|S14L2_HUMAN
ENSG00000108819,ENST00000612501,sp|Q96SB3|NEB2_HUMAN
ENSG00000198862,ENST00000614971,sp|O94822|LTN1_HUMAN
ENSG00000028839,ENST00000613034,sp|P62380|TBPL1_HUMAN
ENSG00000167110,ENST00000611957,sp|Q08379|GOGA2_HUMAN
ENSG00000278057,ENST00000619903,sp|O15482|TEX28_HUMAN
ENSG00000183049,ENST00000619168,sp|Q8IU85|KCC1D_HUMAN
ENSG00000130706,ENST00000491935,sp|Q16186|ADRM1_HUMAN
ENSG00000278505,ENST00000615133,sp|Q8N4C9|CQ078_HUMAN
ENSG00000128266,ENST00000615612,sp|P19086|GNAZ_HUMAN
ENSG00000184507,ENST00000614490,sp|Q86Y26|NUTM1_HUMAN
ENSG00000179600,ENST00000621500,sp|Q86YW7|GPHB5_HUMAN
ENSG00000086666,ENST00000613266,sp|Q6FIF0|ZFAN6_HUMAN
ENSG00000166111,ENST00000610966,sp|Q8N4V2|SVOP_HUMAN
ENSG00000182256,ENST00000615808,sp|Q99928|GBRG3_HUMAN
ENSG00000276848,ENST00000614511,sp|Q9H7L2|KI3X1_HUMAN
ENSG00000248905,ENST00000616417,sp|Q68DA7|FMN1_HUMAN
ENSG00000197576,ENST00000610970,sp|Q00056|HXA4_HUMAN
ENSG00000275713,ENST00000619466,sp|Q93079|H2B1H_HUMAN
ENSG00000275774,ENST00000621994,sp|B2RXH8|HNRC2_HUMAN
ENSG00000275243,ENST00000620773,sp|A0A087WV62|TVB16_HUMAN
ENSG00000234465,ENST00000612042,sp|A6NC86|PINLY_HUMAN
ENSG00000249751,ENST00000618155,sp|Q19T08|ECSCR_HUMAN
ENSG00000176049,ENST00000616793,sp|Q96AA8|JKIP2_HUMAN
ENSG00000176087,ENST00000612662,sp|Q96G79|S35A4_HUMAN
ENSG00000255690,ENST00000539664,sp|Q7L0X0|TRIL_HUMAN
ENSG00000198722,ENST00000619578,sp|O14795|UN13B_HUMAN
ENSG00000275791,ENST00000611462,sp|A0A0K0K1G6|TVBJ3_HUMAN
ENSG00000196890,ENST00000620438,sp|Q8N257|H2B3B_HUMAN
ENSG00000162825,ENST00000392971,sp|P0DPF2|NBPFK_HUMAN
ENSG00000274600,ENST00000620804,sp|A6NNM3|RIM3B_HUMAN
ENSG00000278662,ENST00000610657,sp|A6NI86|GG6LA_HUMAN
ENSG00000140945,ENST00000567109,sp|P55290|CAD13_HUMAN
ENSG00000275489,ENST00000614158,sp|A8MV24|CQ098_HUMAN
ENSG00000178104,ENST00000618462,sp|Q5VU43|MYOME_HUMAN
ENSG00000140479,ENST00000618548,sp|P29122|PCSK6_HUMAN
ENSG00000278053,ENST00000617633,sp|Q9Y2R4|DDX52_HUMAN
ENSG00000275158,ENST00000621184,sp|A0A1B0GX78|TVBL5_HUMAN
ENSG00000278259,ENST00000614623,sp|Q96H55|MYO19_HUMAN
ENSG00000161847,ENST00000615032,sp|Q8IY67|RAVR1_HUMAN
ENSG00000088970,ENST00000619189,sp|Q2M2Z5|KIZ_HUMAN
ENSG00000273508,ENST00000611851,sp|O43869|OR2T1_HUMAN
ENSG00000278289,ENST00000620654,sp|P0DMU7|CT456_HUMAN
ENSG00000161714,ENST00000619929,sp|Q8N3E9|PLCD3_HUMAN
ENSG00000274749,ENST00000621162,sp|Q8IUC3|KRA71_HUMAN
ENSG00000100784,ENST00000614987,sp|O75582|KS6A5_HUMAN
ENSG00000160695,ENST00000620429,sp|Q9H270|VPS11_HUMAN
ENSG00000177853,ENST00000316045,sp|Q6AHZ1|Z518A_HUMAN
ENSG00000147676,ENST00000614891,sp|Q969L2|MAL2_HUMAN
ENSG00000204583,ENST00000376608,sp|A6NCL2|LRCL1_HUMAN
ENSG00000237412,ENST00000617714,sp|P0CW18|PRS56_HUMAN
ENSG00000050130,ENST00000616435,sp|Q9P055|JKAMP_HUMAN
ENSG00000183010,ENST00000619204,sp|P32322|P5CR1_HUMAN
ENSG00000152910,ENST00000611870,sp|Q9C0A0|CNTP4_HUMAN
ENSG00000122986,ENST00000620084,sp|Q96D96|HVCN1_HUMAN
ENSG00000213047,ENST00000620048,sp|Q6P3S1|DEN1B_HUMAN
ENSG00000251287,ENST00000425059,sp|C9J202|AG1L2_HUMAN
ENSG00000177721,ENST00000616064,sp|Q3ZCQ2|AX2R_HUMAN
ENSG00000278318,ENST00000614049,sp|Q9UJW7|ZN229_HUMAN
ENSG00000198001,ENST00000613694,sp|Q9NWZ3|IRAK4_HUMAN
ENSG00000275023,ENST00000621332,sp|P55198|AF17_HUMAN
ENSG00000186792,ENST00000621157,sp|O43820|HYAL3_HUMAN
ENSG00000159267,ENST00000612277,sp|P50747|BPL1_HUMAN
ENSG00000101246,ENST00000619493,sp|Q13795|ARFRP_HUMAN
ENSG00000171017,ENST00000618098,sp|Q6NSJ5|LRC8E_HUMAN
ENSG00000275385,ENST00000616054,sp|P55774|CCL18_HUMAN
ENSG00000275937,ENST00000615969,sp|Q8NHK3|KI2LB_HUMAN
ENSG00000055163,ENST00000620254,sp|Q96F07|CYFP2_HUMAN
ENSG00000111328,ENST00000618072,sp|O14519|CDKA1_HUMAN
ENSG00000239810,ENST00000619922,sp|O60813|PRA11_HUMAN
ENSG00000273962,ENST00000620613,sp|A0A087WW87|KV240_HUMAN
ENSG00000150630,ENST00000618562,sp|P49767|VEGFC_HUMAN
ENSG00000157152,ENST00000621198,sp|Q92777|SYN2_HUMAN
ENSG00000277494,ENST00000622500,sp|Q8IV16|HDBP1_HUMAN
ENSG00000250719,ENST00000506599,sp|A0A087WWA1|P3URF_HUMAN
ENSG00000152242,ENST00000619301,sp|Q96B23|CR025_HUMAN
ENSG00000276597,ENST00000611787,sp|A0A5A6|TVBK3_HUMAN
ENSG00000277481,ENST00000620267,sp|Q7Z443|PK1L3_HUMAN
ENSG00000187164,ENST00000615301,sp|A0MZ66|SHOT1_HUMAN
ENSG00000270601,ENST00000622421,sp|Q5TYX0|PRAM5_HUMAN
ENSG00000266472,ENST00000614145,sp|P82921|RT21_HUMAN
ENSG00000263465,ENST00000587424,sp|Q9BRL6|SRSF8_HUMAN
ENSG00000149428,ENST00000617285,sp|Q9Y4L1|HYOU1_HUMAN
ENSG00000276231,ENST00000619866,sp|Q5UE93|PI3R6_HUMAN
ENSG00000100109,ENST00000619735,sp|Q9UBB9|TFP11_HUMAN
ENSG00000160336,ENST00000432094,sp|Q86XN6|ZN761_HUMAN
ENSG00000264230,ENST00000619162,sp|Q5VT79|AXA81_HUMAN
ENSG00000182040,ENST00000614341,sp|Q495M9|USH1G_HUMAN
ENSG00000275410,ENST00000617811,sp|P35680|HNF1B_HUMAN
ENSG00000275111,ENST00000614034,sp|Q9BSG1|ZNF2_HUMAN
ENSG00000280071,ENST00000620528,sp|A0A0B4J2D5|GAL3B_HUMAN
ENSG00000185453,ENST00000614654,sp|Q86XI8|ZSWM9_HUMAN
ENSG00000275835,ENST00000615383,sp|Q96RT8|GCP5_HUMAN
ENSG00000197658,ENST00000612278,sp|Q8N4F4|S22AO_HUMAN
ENSG00000274523,ENST00000610322,sp|Q96I51|RCC1L_HUMAN
ENSG00000277807,ENST00000618055,sp|Q8NHL6|LIRB1_HUMAN
ENSG00000277322,ENST00000619213,sp|A8MZA4|GG6L6_HUMAN
ENSG00000015475,ENST00000622694,sp|P55957|BID_HUMAN
ENSG00000087087,ENST00000611405,sp|Q9BXP5|SRRT_HUMAN
ENSG00000162496,ENST00000616661,sp|O75911|DHRS3_HUMAN
ENSG00000082293,ENST00000620364,sp|Q14993|COJA1_HUMAN
ENSG00000178814,ENST00000618853,sp|O14841|OPLA_HUMAN
ENSG00000186862,ENST00000619208,sp|Q9H5P4|PDZD7_HUMAN
ENSG00000174428,ENST00000472837,sp|Q6EKJ0|GTD2B_HUMAN
ENSG00000163171,ENST00000611976,sp|Q9UKI2|BORG2_HUMAN
ENSG00000250312,ENST00000510175,sp|Q3SXZ3|ZN718_HUMAN
ENSG00000276085,ENST00000619989,sp|P16619|CL3L1_HUMAN
ENSG00000274286,ENST00000620793,sp|P18089|ADA2B_HUMAN
ENSG00000277932,ENST00000610445,sp|Q8NH55|O52E5_HUMAN
ENSG00000274209,ENST00000620264,sp|A6NF34|ANTRL_HUMAN
ENSG00000184113,ENST00000618236,sp|O00501|CLD5_HUMAN
ENSG00000076351,ENST00000612814,sp|Q96NT5|PCFT_HUMAN
ENSG00000005243,ENST00000621465,sp|Q9P299|COPZ2_HUMAN
ENSG00000183837,ENST00000619635,sp|Q9UL41|PNMA3_HUMAN
ENSG00000275074,ENST00000611621,sp|Q6ZVK8|NUD18_HUMAN
ENSG00000102158,ENST00000618282,sp|Q9H0U3|MAGT1_HUMAN
ENSG00000187595,ENST00000618554,sp|Q66K41|Z385C_HUMAN
ENSG00000271605,ENST00000615220,sp|Q7Z6M3|MILR1_HUMAN
ENSG00000146839,ENST00000613979,sp|Q9Y493|ZAN_HUMAN
ENSG00000139289,ENST00000619060,sp|Q8WV24|PHLA1_HUMAN
ENSG00000048162,ENST00000614830,sp|Q9Y3C1|NOP16_HUMAN
ENSG00000204174,ENST00000612632,sp|P50391|NPY4R_HUMAN
ENSG00000131389,ENST00000622186,sp|P31641|SC6A6_HUMAN
ENSG00000177576,ENST00000613385,sp|Q8TCD1|CR032_HUMAN
ENSG00000104524,ENST00000495276,sp|Q53H96|P5CR3_HUMAN
ENSG00000230667,ENST00000596516,sp|P0DME0|SETLP_HUMAN
ENSG00000276566,ENST00000611391,sp|A0A0B4J2D9|KVD13_HUMAN
ENSG00000276566,ENST00000611391,sp|P0DP09|KV113_HUMAN
ENSG00000278306,ENST00000613265,sp|Q14952|KI2S3_HUMAN
ENSG00000278195,ENST00000610913,sp|P32745|SSR3_HUMAN
ENSG00000112118,ENST00000616552,sp|P25205|MCM3_HUMAN
ENSG00000154080,ENST00000618847,sp|Q7L1S5|CHST9_HUMAN
ENSG00000276953,ENST00000617347,sp|A0A0B4J2E0|TVBL4_HUMAN
ENSG00000123560,ENST00000612423,sp|P60201|MYPR_HUMAN
ENSG00000275004,ENST00000613655,sp|Q86YH2|Z280B_HUMAN
ENSG00000085365,ENST00000621999,sp|O15126|SCAM1_HUMAN
ENSG00000276409,ENST00000618404,sp|Q16627|CCL14_HUMAN
ENSG00000142765,ENST00000616558,sp|Q8IYJ3|SYTL1_HUMAN
ENSG00000102125,ENST00000612460,sp|Q16635|TAZ_HUMAN
ENSG00000273749,ENST00000617928,sp|Q7L576|CYFP1_HUMAN
ENSG00000255587,ENST00000612677,sp|Q7Z6P3|RAB44_HUMAN
ENSG00000197978,ENST00000618348,sp|A6NEM1|GG6L9_HUMAN
ENSG00000182050,ENST00000611864,sp|Q9UBM8|MGT4C_HUMAN
ENSG00000275342,ENST00000615670,sp|Q86YV5|PRAG1_HUMAN
ENSG00000110203,ENST00000611028,sp|P41439|FOLR3_HUMAN
ENSG00000278085,ENST00000611660,sp|P0DMV1|CT458_HUMAN
ENSG00000275572,ENST00000614228,sp|A4D1Z8|GRIFN_HUMAN
ENSG00000234965,ENST00000621082,sp|B8ZZ34|SHSA8_HUMAN
ENSG00000274933,ENST00000621034,sp|A0A087WXS9|TBC3I_HUMAN
ENSG00000188338,ENST00000614032,sp|Q99624|S38A3_HUMAN
ENSG00000143409,ENST00000622754,sp|Q8N5J2|MINY1_HUMAN
ENSG00000274736,ENST00000615050,sp|P55773|CCL23_HUMAN
ENSG00000278558,ENST00000612978,sp|P0C7N4|T191B_HUMAN
ENSG00000229637,ENST00000422730,sp|D3DTV9|PRAC2_HUMAN
ENSG00000284308,ENST00000612891,sp|A6NN90|CB081_HUMAN
ENSG00000187733,ENST00000622339,sp|P04746|AMYP_HUMAN
ENSG00000182053,ENST00000622138,sp|A6NDI0|TR49B_HUMAN
ENSG00000101447,ENST00000619850,sp|Q9H4H8|FA83D_HUMAN
ENSG00000079459,ENST00000615631,sp|P37268|FDFT_HUMAN
ENSG00000276180,ENST00000615353,sp|P62805|H4_HUMAN
ENSG00000089737,ENST00000621632,sp|Q9GZR7|DDX24_HUMAN
ENSG00000274512,ENST00000612727,sp|B9A6J9|TBC3L_HUMAN
ENSG00000170100,ENST00000620195,sp|Q96MU6|ZN778_HUMAN
ENSG00000278619,ENST00000614766,sp|Q6IN84|MRM1_HUMAN
ENSG00000215529,ENST00000618684,sp|A8MWE9|EFCB8_HUMAN
ENSG00000272391,ENST00000615331,sp|A8CG34|P121C_HUMAN
ENSG00000251493,ENST00000615637,sp|Q16676|FOXD1_HUMAN
ENSG00000255154,ENST00000477305,sp|P86397|HTD2_HUMAN
ENSG00000188691,ENST00000532411,sp|P0C7T3|O56A5_HUMAN
ENSG00000234289,ENST00000599962,sp|P57053|H2BFS_HUMAN
ENSG00000273722,ENST00000621671,sp|Q7Z404|TMC4_HUMAN
ENSG00000104691,ENST00000615729,sp|O00124|UBXN8_HUMAN
ENSG00000144362,ENST00000616481,sp|Q8TCD6|PHOP2_HUMAN
ENSG00000229571,ENST00000614839,sp|A6NGN4|PRA25_HUMAN
ENSG00000189339,ENST00000617444,sp|P0CK96|S352B_HUMAN
ENSG00000095383,ENST00000465784,sp|Q9BYX2|TBD2A_HUMAN
ENSG00000172350,ENST00000619701,sp|Q9H172|ABCG4_HUMAN
ENSG00000010932,ENST00000617670,sp|Q01740|FMO1_HUMAN
ENSG00000277656,ENST00000612885,sp|P30711|GSTT1_HUMAN
ENSG00000009307,ENST00000610726,sp|O75534|CSDE1_HUMAN
ENSG00000275434,ENST00000614217,sp|Q14943|KI3S1_HUMAN
ENSG00000214891,ENST00000617704,sp|A6NLI5|TR64C_HUMAN
ENSG00000235718,ENST00000619721,sp|Q9BY79|MFRP_HUMAN
ENSG00000266338,ENST00000488031,sp|Q8N660|NBPFF_HUMAN
ENSG00000102221,ENST00000614628,sp|Q92613|JADE3_HUMAN
ENSG00000148541,ENST00000618804,sp|Q8NE31|FA13C_HUMAN
ENSG00000275832,ENST00000622683,sp|Q9P227|RHG23_HUMAN
ENSG00000078369,ENST00000610897,sp|P62873|GBB1_HUMAN
ENSG00000164040,ENST00000613358,sp|O15173|PGRC2_HUMAN
ENSG00000273777,ENST00000614924,sp|Q6UY09|CEA20_HUMAN
ENSG00000157613,ENST00000621158,sp|Q96BA8|CR3L1_HUMAN
ENSG00000012171,ENST00000618865,sp|Q13214|SEM3B_HUMAN
ENSG00000277258,ENST00000616199,sp|P35227|PCGF2_HUMAN
ENSG00000278685,ENST00000615129,sp|A6NCM1|IQCAL_HUMAN
ENSG00000182704,ENST00000612930,sp|Q8WUA8|TSK_HUMAN
ENSG00000114115,ENST00000619087,sp|P09455|RET1_HUMAN
ENSG00000277586,ENST00000610854,sp|P07196|NFL_HUMAN
ENSG00000276327,ENST00000611996,sp|Q14954|KI2S1_HUMAN
ENSG00000188070,ENST00000433688,sp|C9JLR9|ZFTA_HUMAN
ENSG00000277161,ENST00000614443,sp|Q7Z7B1|PIGW_HUMAN
ENSG00000126453,ENST00000616144,sp|Q9HB09|B2L12_HUMAN
ENSG00000048707,ENST00000613099,sp|Q5THJ4|VP13D_HUMAN
ENSG00000273696,ENST00000610598,sp|P0DMV0|CT457_HUMAN
ENSG00000276644,ENST00000613252,sp|Q9UI36|DACH1_HUMAN
ENSG00000275302,ENST00000615863,sp|P13236|CCL4_HUMAN
ENSG00000185000,ENST00000528718,sp|O75907|DGAT1_HUMAN
ENSG00000182108,ENST00000469379,sp|O95424|DEXI_HUMAN
ENSG00000215113,ENST00000542739,sp|A8MYA2|CX049_HUMAN
ENSG00000188394,ENST00000616002,sp|Q99679|GPR21_HUMAN
ENSG00000160957,ENST00000617875,sp|O94761|RECQ4_HUMAN
ENSG00000276203,ENST00000611388,sp|Q5VUR7|A20A3_HUMAN
ENSG00000278299,ENST00000622206,sp|Q6IPX1|TBC3C_HUMAN
ENSG00000185198,ENST00000613411,sp|Q6UWY2|PRS57_HUMAN
ENSG00000183248,ENST00000618550,sp|Q9H6K5|PRR36_HUMAN
ENSG00000133019,ENST00000615928,sp|P20309|ACM3_HUMAN
ENSG00000113430,ENST00000613726,sp|P78413|IRX4_HUMAN
ENSG00000274349,ENST00000621410,sp|Q5TYW1|ZN658_HUMAN
ENSG00000197943,ENST00000564138,sp|P16885|PLCG2_HUMAN
ENSG00000278857,ENST00000377032,sp|P01611|KVD12_HUMAN
ENSG00000219626,ENST00000615575,sp|P0C875|F228B_HUMAN
ENSG00000276600,ENST00000617070,sp|Q96AH8|RAB7B_HUMAN
ENSG00000277149,ENST00000620995,sp|Q6NUM6|TYW1B_HUMAN
ENSG00000278570,ENST00000617575,sp|Q9Y5X4|NR2E3_HUMAN
ENSG00000204001,ENST00000612714,sp|Q6JVE9|LCN8_HUMAN
ENSG00000278032,ENST00000619718,sp|Q16553|LY6E_HUMAN
ENSG00000239704,ENST00000619038,sp|Q8N9R6|CDRT4_HUMAN
ENSG00000100918,ENST00000620473,sp|O95072|REC8_HUMAN
ENSG00000276293,ENST00000619039,sp|P78356|PI42B_HUMAN
ENSG00000164334,ENST00000613773,sp|A1A519|F170A_HUMAN
ENSG00000277745,ENST00000615853,sp|P0C5Z0|H2AB2_HUMAN
ENSG00000276045,ENST00000617316,sp|Q96D31|CRCM1_HUMAN
ENSG00000265681,ENST00000618619,sp|P18621|RL17_HUMAN
ENSG00000274639,ENST00000613010,sp|Q8N743|KI3L3_HUMAN
ENSG00000181038,ENST00000615984,sp|Q86XA0|MET23_HUMAN
ENSG00000196684,ENST00000616645,sp|Q96JZ2|HSH2D_HUMAN
ENSG00000131242,ENST00000621161,sp|Q86YS3|RFIP4_HUMAN
ENSG00000274226,ENST00000610350,sp|P0C7X1|TBC3H_HUMAN
ENSG00000085871,ENST00000616265,sp|Q99735|MGST2_HUMAN
ENSG00000276410,ENST00000615966,sp|P33778|H2B1B_HUMAN
ENSG00000278535,ENST00000618403,sp|Q6UWP2|DHR11_HUMAN
ENSG00000108506,ENST00000617492,sp|Q9H0H0|INT2_HUMAN
ENSG00000169410,ENST00000618819,sp|P43378|PTN9_HUMAN
ENSG00000197253,ENST00000606293,sp|P20231|TRYB2_HUMAN
ENSG00000186340,ENST00000617924,sp|P35442|TSP2_HUMAN
ENSG00000226124,ENST00000622774,sp|E5RQL4|FONG_HUMAN
ENSG00000276076,ENST00000619537,sp|A0A140G945|CRYA2_HUMAN
ENSG00000275993,ENST00000613488,sp|A0A0B4J2F2|SIK1B_HUMAN
ENSG00000278196,ENST00000620395,sp|P01709|LV208_HUMAN
ENSG00000272636,ENST00000613549,sp|Q14184|DOC2B_HUMAN
ENSG00000113494,ENST00000618457,sp|P16471|PRLR_HUMAN
ENSG00000275722,ENST00000618542,sp|O75951|LYZL6_HUMAN
ENSG00000116127,ENST00000613296,sp|Q8TCU4|ALMS1_HUMAN
ENSG00000273884,ENST00000615652,sp|Q8N6C8|LIRA3_HUMAN
ENSG00000183718,ENST00000611618,sp|Q96A61|TRI52_HUMAN
ENSG00000179304,ENST00000616419,sp|Q8NDB6|FA156_HUMAN
ENSG00000277936,ENST00000621878,sp|Q9BRJ2|RM45_HUMAN
ENSG00000276011,ENST00000619621,sp|P43627|KI2L2_HUMAN
ENSG00000185252,ENST00000611540,sp|Q16587|ZNF74_HUMAN
ENSG00000273590,ENST00000612624,sp|Q8TCY0|SI11B_HUMAN
ENSG00000128271,ENST00000611543,sp|P29274|AA2AR_HUMAN
ENSG00000278522,ENST00000611217,sp|A0JP26|POTB3_HUMAN
ENSG00000189067,ENST00000622633,sp|Q99732|LITAF_HUMAN
ENSG00000276747,ENST00000619609,sp|Q6TGC4|PADI6_HUMAN
ENSG00000172717,ENST00000612183,sp|Q8N9W8|FA71D_HUMAN
ENSG00000196704,ENST00000612294,sp|Q86W34|AMZ2_HUMAN
ENSG00000006125,ENST00000610402,sp|P63010|AP2B1_HUMAN
ENSG00000136485,ENST00000614556,sp|P61962|DCAF7_HUMAN
ENSG00000274102,ENST00000614722,sp|Q8NGB6|OR4M2_HUMAN
ENSG00000277400,ENST00000613230,sp|Q8WZ33|MAFIP_HUMAN
ENSG00000171501,ENST00000616791,sp|Q8NGR9|OR1N2_HUMAN
ENSG00000158195,ENST00000618852,sp|Q9Y6W5|WASF2_HUMAN
ENSG00000274143,ENST00000612730,sp|Q8N109|KI2LA_HUMAN
ENSG00000167674,ENST00000616600,sp|Q7Z4V5|HDGR2_HUMAN
ENSG00000128408,ENST00000614167,sp|Q9H4K1|RIBC2_HUMAN
ENSG00000117308,ENST00000617979,sp|Q14376|GALE_HUMAN
ENSG00000275793,ENST00000619918,sp|Q9UFD9|RIM3A_HUMAN
ENSG00000231274,ENST00000612221,sp|P0C264|SBK3_HUMAN
ENSG00000277880,ENST00000619103,sp|A0A087X0K7|TVB17_HUMAN
ENSG00000164346,ENST00000610426,sp|O95478|NSA2_HUMAN
ENSG00000100336,ENST00000616056,sp|Q9BPW4|APOL4_HUMAN
ENSG00000165949,ENST00000621160,sp|P40305|IFI27_HUMAN
ENSG00000276557,ENST00000611520,sp|A0A087X0M5|TVB18_HUMAN
ENSG00000166323,ENST00000615746,sp|Q8NCR3|MFI_HUMAN
ENSG00000165175,ENST00000614558,sp|Q9NPA3|M1IP1_HUMAN
ENSG00000278023,ENST00000620284,sp|Q8NG50|RDM1_HUMAN
ENSG00000165821,ENST00000614342,sp|Q9Y467|SALL2_HUMAN
ENSG00000274495,ENST00000614111,sp|Q96B70|LENG9_HUMAN
ENSG00000276070,ENST00000620250,sp|Q8NHW4|CC4L_HUMAN
ENSG00000273820,ENST00000621775,sp|A6NNY8|UBP27_HUMAN
ENSG00000270946,ENST00000620704,sp|P0DMV2|CT459_HUMAN
ENSG00000078814,ENST00000618182,sp|A7E2Y1|MYH7B_HUMAN
ENSG00000267508,ENST00000614994,sp|Q96NJ3|ZN285_HUMAN
ENSG00000153922,ENST00000614616,sp|O14646|CHD1_HUMAN
ENSG00000277865,ENST00000622895,sp|H0YM25|GG6LV_HUMAN
ENSG00000277791,ENST00000619426,sp|P49720|PSB3_HUMAN
ENSG00000166546,ENST00000622872,sp|Q3B7T3|BEAN1_HUMAN
ENSG00000149090,ENST00000619888,sp|Q6UXH9|PAMR1_HUMAN
ENSG00000150045,ENST00000617889,sp|Q9NZS2|KLRF1_HUMAN
ENSG00000215906,ENST00000618559,sp|A8MY62|BLML_HUMAN
ENSG00000187838,ENST00000619711,sp|Q9NRY6|PLS3_HUMAN
ENSG00000204450,ENST00000533122,sp|A6NGJ6|TRI64_HUMAN
ENSG00000274746,ENST00000614218,sp|Q8IYN0|ZN100_HUMAN
ENSG00000277972,ENST00000613478,sp|P0C7P0|CISD3_HUMAN
ENSG00000136250,ENST00000617537,sp|P28039|AOAH_HUMAN
ENSG00000274274,ENST00000612958,sp|Q4V321|GAG13_HUMAN
ENSG00000278463,ENST00000615868,sp|P04908|H2A1B_HUMAN
ENSG00000158457,ENST00000486685,sp|Q86UF1|TSN33_HUMAN
ENSG00000275591,ENST00000618742,sp|Q6UX68|XKR5_HUMAN
ENSG00000233822,ENST00000612898,sp|Q99877|H2B1N_HUMAN
ENSG00000278599,ENST00000621587,sp|A0A087X179|TBC3E_HUMAN
ENSG00000110934,ENST00000615107,sp|Q9UBW5|BIN2_HUMAN
ENSG00000272398,ENST00000619133,sp|P25063|CD24_HUMAN
ENSG00000275617,ENST00000622637,sp|Q8NH00|OR2T4_HUMAN
ENSG00000247315,ENST00000500893,sp|Q9NUD5|ZCHC3_HUMAN
ENSG00000205702,ENST00000612115,sp|A0A087X1C5|CP2D7_HUMAN
ENSG00000275718,ENST00000617897,sp|Q16663|CCL15_HUMAN
ENSG00000146143,ENST00000615550,sp|P49643|PRI2_HUMAN
ENSG00000275052,ENST00000616288,sp|Q5MIZ7|P4R3B_HUMAN
ENSG00000276885,ENST00000611311,sp|P43632|KI2S4_HUMAN
ENSG00000214290,ENST00000610738,sp|A8K830|COLC2_HUMAN
ENSG00000276595,ENST00000617711,sp|Q3KNS1|PTHD3_HUMAN
